Date,Open,High,Low,Close,Volume,change_tomorrow,change_tomorrow_direction
1992-03-12,404.0299987792969,404.7200012207031,401.9400024414063,403.8900146484375,180310000,0.48048041273626163,UP
1992-03-13,403.9200134277344,406.6900024414063,403.9200134277344,405.8399963378906,177900000,0.13534247661638465,UP
1992-03-16,405.8500061035156,406.3999938964844,403.5499877929688,406.3900146484375,155950000,0.7788397940350245,UP
1992-03-17,406.3900146484375,409.7200012207031,406.3900146484375,409.5799865722656,187250000,-0.10509414204953327,DOWN
1992-03-18,409.5799865722656,410.8399963378906,408.2300109863281,409.1499938964844,191720000,0.1586124733641503,UP
1992-03-19,409.1499938964844,410.5700073242188,409.1199951171875,409.7999877929688,197310000,0.36469731206387745,UP
1992-03-20,409.7999877929688,411.2999877929688,408.5299987792969,411.2999877929688,246210000,-0.3390949521703268,DOWN
1992-03-23,411.2900085449219,411.2900085449219,408.8699951171875,409.9100036621094,157050000,-0.2519073486100254,DOWN
1992-03-24,409.9100036621094,411.4299926757813,407.989990234375,408.8800048828125,191610000,-0.3337298551740586,DOWN
1992-03-25,408.8800048828125,409.8699951171875,407.5199890136719,407.5199890136719,192650000,0.08336104302989478,UP
1992-03-26,407.5199890136719,409.4400024414063,406.75,407.8599853515625,176720000,-1.0805415989002531,DOWN
1992-03-27,407.8599853515625,407.8599853515625,402.8699951171875,403.5,166140000,-0.12406947890819531,DOWN
1992-03-30,403.5,404.2999877929688,402.9700012207031,403.0,133990000,0.17092383691281743,UP
1992-03-31,403.0,405.2099914550781,402.2200012207031,403.6900024414063,182360000,0.1335894243982949,UP
1992-04-01,403.6700134277344,404.5,400.75,404.2300109863281,186530000,-0.9313385733653146,DOWN
1992-04-02,404.1700134277344,404.6300048828125,399.2799987792969,400.5,185210000,0.26148370685797895,UP
1992-04-03,400.5,401.5899963378906,398.2099914550781,401.5499877929688,188580000,0.9960819007863719,UP
1992-04-06,401.5400085449219,405.9299926757813,401.5199890136719,405.5899963378906,179910000,-1.8916743268553304,DOWN
1992-04-07,405.5899963378906,405.75,397.9700012207031,398.05999755859375,205210000,-0.9024074926726966,DOWN
1992-04-08,398.0499877929688,398.0499877929688,392.4100036621094,394.5,249280000,1.532551523547987,UP
1992-04-09,394.5,401.0400085449219,394.5,400.6400146484375,231430000,0.9028157558533367,UP
1992-04-10,400.5899963378906,405.1199951171875,400.5899963378906,404.2900085449219,199530000,0.44079444605310547,UP
1992-04-13,404.2799987792969,406.0799865722656,403.8999938964844,406.0799865722656,143140000,1.5301117515057139,UP
1992-04-14,406.0799865722656,413.8599853515625,406.0799865722656,412.3900146484375,231130000,0.9344633761570131,UP
1992-04-15,412.3900146484375,416.2799987792969,412.3900146484375,416.2799987792969,229710000,-0.057684412423308906,DOWN
1992-04-16,416.2799987792969,416.2799987792969,413.3999938964844,416.0400085449219,233230000,-1.4286449787355826,DOWN
1992-04-20,416.0499877929688,416.0499877929688,407.9299926757813,410.1799926757813,191980000,0.01950399452518292,UP
1992-04-21,410.1600036621094,411.0899963378906,408.2000122070313,410.260009765625,214460000,-0.10980996308342927,DOWN
1992-04-22,410.260009765625,411.2999877929688,409.2300109863281,409.80999755859375,218850000,0.43489031058753236,UP
1992-04-23,409.80999755859375,411.6000061035156,406.8599853515625,411.6000061035156,235860000,-0.6307801963579607,DOWN
1992-04-24,411.6000061035156,412.4800109863281,408.739990234375,409.0199890136719,199310000,-0.13954628219026155,DOWN
1992-04-27,409.0299987792969,409.6000061035156,407.6400146484375,408.4500122070313,172900000,0.16131924620809146,UP
1992-04-28,408.4500122070313,409.6900024414063,406.3299865722656,409.1099853515625,189220000,0.7062773020007129,UP
1992-04-29,409.1099853515625,412.30999755859375,409.1099853515625,412.0199890136719,206780000,0.7061147384416877,UP
1992-04-30,412.0199890136719,414.9500122070313,412.0199890136719,414.9500122070313,223590000,-0.5866272598102906,DOWN
1992-05-01,414.9500122070313,415.2099914550781,409.8699951171875,412.5299987792969,177390000,1.0505876194715436,UP
1992-05-04,412.5400085449219,417.8399963378906,412.5400085449219,416.9100036621094,174540000,-0.016794771335226777,DOWN
1992-05-05,416.9100036621094,418.5299987792969,415.7699890136719,416.8399963378906,200550000,-0.01199351998462106,DOWN
1992-05-06,416.8399963378906,418.4800109863281,416.3999938964844,416.7900085449219,199950000,-0.22604362813747336,DOWN
1992-05-07,416.7900085449219,416.8399963378906,415.3800048828125,415.8500061035156,168980000,0.048066745660546584,UP
1992-05-08,415.8699951171875,416.8500061035156,414.4100036621094,416.0499877929688,168720000,0.5830491764067469,UP
1992-05-11,416.0499877929688,418.75,416.0499877929688,418.489990234375,155730000,-0.5284733345253256,DOWN
1992-05-12,418.489990234375,418.6799926757813,414.6900024414063,416.2900085449219,192870000,0.038420856626097954,UP
1992-05-13,416.2900085449219,417.0400085449219,415.8599853515625,416.4500122070313,175850000,-0.8011805783108228,DOWN
1992-05-14,416.4500122070313,416.5199890136719,411.8200073242188,413.1400146484375,189150000,-0.7437436508531237,DOWN
1992-05-15,413.1400146484375,413.1400146484375,409.8500061035156,410.0899963378906,192740000,0.6588990665898464,UP
1992-05-18,410.1300048828125,413.3399963378906,410.1300048828125,412.80999755859375,151380000,0.8550081899133422,UP
1992-05-19,412.8200073242188,416.510009765625,412.260009765625,416.3699951171875,187130000,-0.23591815744039568,DOWN
1992-05-20,416.3699951171875,416.8299865722656,415.3699951171875,415.3900146484375,198180000,-0.6762017701526402,DOWN
1992-05-21,415.3999938964844,415.4100036621094,411.5700073242188,412.6000061035156,184860000,0.34297448138653763,UP
1992-05-22,412.6099853515625,414.8200073242188,412.6000061035156,414.0199890136719,146710000,-0.6344000700833963,DOWN
1992-05-26,414.0199890136719,414.0199890136719,410.2300109863281,411.4100036621094,197700000,0.18439229950392155,UP
1992-05-27,411.4100036621094,412.6799926757813,411.05999755859375,412.1700134277344,182240000,1.0966014574388394,UP
1992-05-28,412.1700134277344,416.7699890136719,411.80999755859375,416.739990234375,195300000,-0.33465369217136054,DOWN
1992-05-29,416.739990234375,418.3599853515625,415.3500061035156,415.3500061035156,204010000,0.46728534543371003,UP
1992-06-01,415.3500061035156,417.2999877929688,412.4400024414063,417.2999877929688,180800000,-0.9189813284084192,DOWN
1992-06-02,417.2999877929688,417.2999877929688,413.5,413.5,202560000,0.2629094641739216,UP
1992-06-03,413.5,416.5400085449219,413.0400085449219,414.5899963378906,215770000,-0.32182803582179176,DOWN
1992-06-04,414.6000061035156,414.9800109863281,412.9700012207031,413.260009765625,204450000,0.05320722038735237,UP
1992-06-05,413.260009765625,413.8500061035156,410.9700012207031,413.4800109863281,199050000,-0.02903658772475115,DOWN
1992-06-08,413.4800109863281,413.9500122070313,412.0299987792969,413.3599853515625,161240000,-0.8047573068858505,DOWN
1992-06-09,413.3999938964844,413.55999755859375,409.2999877929688,410.05999755859375,191170000,-0.6899932617786986,DOWN
1992-06-10,410.05999755859375,410.1000061035156,406.80999755859375,407.25,210750000,0.4400410332929372,UP
1992-06-11,407.25,409.0499877929688,406.1099853515625,409.0499877929688,204780000,0.17327751750648712,UP
1992-06-12,409.0799865722656,411.8599853515625,409.0799865722656,409.760009765625,181860000,0.12917662342705194,UP
1992-06-15,409.760009765625,411.6799926757813,408.1300048828125,410.2900085449219,164080000,-0.48246502384559076,DOWN
1992-06-16,410.2900085449219,411.3999938964844,408.3200073242188,408.3200073242188,194400000,-1.5064876973787777,DOWN
1992-06-17,408.3299865722656,408.3299865722656,401.9800109863281,402.260009765625,227760000,-0.32422644110430276,DOWN
1992-06-18,402.260009765625,402.6799926757813,400.510009765625,400.9599914550781,225600000,0.6713458722495402,UP
1992-06-19,400.9599914550781,404.2300109863281,400.9599914550781,403.6700134277344,233460000,-0.06693592844211338,DOWN
1992-06-22,403.6400146484375,403.6400146484375,399.9200134277344,403.3999938964844,169370000,0.15840378054202686,UP
1992-06-23,403.3999938964844,405.4100036621094,403.3999938964844,404.0400085449219,189190000,-0.04952758737246654,DOWN
1992-06-24,404.0499877929688,404.760009765625,403.260009765625,403.8399963378906,193870000,-0.1786071714189763,DOWN
1992-06-25,403.8299865722656,405.5299987792969,402.010009765625,403.1199951171875,182960000,0.08179875569677142,UP
1992-06-26,403.1199951171875,403.510009765625,401.9400024414063,403.4500122070313,154430000,1.3424928355258214,UP
1992-06-29,403.4700012207031,408.9599914550781,403.4700012207031,408.9400024414063,176750000,-0.19600817470883936,DOWN
1992-06-30,408.9400024414063,409.6300048828125,407.8500061035156,408.1400146484375,195530000,1.1480309480524142,UP
1992-07-01,408.2000122070313,412.8800048828125,408.2000122070313,412.8800048828125,214250000,-0.26957182377460587,DOWN
1992-07-02,412.8800048828125,415.7099914550781,410.0700073242188,411.7699890136719,220200000,0.50019508566993,UP
1992-07-06,411.7699890136719,413.8399963378906,410.4599914550781,413.8399963378906,186920000,-1.1438050234367614,DOWN
1992-07-07,413.8299865722656,415.3299865722656,408.5799865722656,409.1600036621094,226050000,0.27298311409764686,UP
1992-07-08,409.1499938964844,410.2799987792969,407.2000122070313,410.2799987792969,201030000,0.9535794370924111,UP
1992-07-09,410.2799987792969,414.6900024414063,410.260009765625,414.2300109863281,207980000,0.09405820641842366,UP
1992-07-10,414.2300109863281,415.8800048828125,413.3399963378906,414.6199951171875,164770000,0.060259841141174775,UP
1992-07-13,414.6199951171875,415.8599853515625,413.9299926757813,414.8699951171875,148870000,0.6727632656264304,UP
1992-07-14,414.8599853515625,417.6900024414063,414.3299865722656,417.6799926757813,195570000,-0.1390521610593609,DOWN
1992-07-15,417.6799926757813,417.80999755859375,416.2900085449219,417.1000061035156,206560000,0.10537970790861495,UP
1992-07-16,417.0400085449219,417.9299926757813,414.7900085449219,417.5400085449219,206900000,-0.4619636808361527,DOWN
1992-07-17,417.5400085449219,417.5400085449219,412.9599914550781,415.6199951171875,192120000,-0.45196256608761587,DOWN
1992-07-20,415.6199951171875,415.6199951171875,410.7200012207031,413.75,165760000,0.0024192201732331498,UP
1992-07-21,413.75,414.9200134277344,413.1000061035156,413.760009765625,173760000,-0.6886859417138069,DOWN
1992-07-22,413.739990234375,413.739990234375,409.9500122070313,410.9299926757813,190160000,0.2790705527948911,UP
1992-07-23,410.9299926757813,412.0799865722656,409.80999755859375,412.0799865722656,175490000,-0.11661332887087372,DOWN
1992-07-24,412.0700073242188,412.0700073242188,409.9299926757813,411.6000061035156,163890000,-0.014578791210584363,DOWN
1992-07-27,411.6000061035156,412.6700134277344,411.2699890136719,411.5400085449219,164700000,1.4322620775299444,UP
1992-07-28,411.5499877929688,417.5499877929688,411.5499877929688,417.5199890136719,218060000,1.1155109419279885,UP
1992-07-29,417.5199890136719,423.0199890136719,417.5199890136719,422.2300109863281,275850000,0.39866068783618314,UP
1992-07-30,422.2000122070313,423.9400024414063,421.5700073242188,423.9200134277344,193410000,0.06835718940733093,UP
1992-07-31,423.9200134277344,424.7999877929688,422.4599914550781,424.2099914550781,172920000,0.20701613549922726,UP
1992-08-03,424.1900024414063,425.0899963378906,422.8399963378906,425.0899963378906,164460000,-0.17202634827204744,DOWN
1992-08-04,425.0899963378906,425.1400146484375,423.1000061035156,424.3599853515625,166760000,-0.5139825428380096,DOWN
1992-08-05,424.3500061035156,424.3500061035156,421.9200134277344,422.1900024414063,172450000,-0.3804194387519999,DOWN
1992-08-06,422.1900024414063,422.3599853515625,420.260009765625,420.5899963378906,181440000,-0.40822942970422105,DOWN
1992-08-07,420.5899963378906,423.4500122070313,418.510009765625,418.8800048828125,190640000,0.12875125831708356,UP
1992-08-10,418.8699951171875,419.4200134277344,417.0400085449219,419.4200134277344,142480000,-0.12413930265620099,DOWN
1992-08-11,419.4500122070313,419.7200012207031,416.5299987792969,418.8999938964844,173940000,-0.2680825124371733,DOWN
1992-08-12,418.8900146484375,419.75,416.4299926757813,417.7799987792969,176560000,-0.011966531408824643,DOWN
1992-08-13,417.7799987792969,419.8800048828125,416.3999938964844,417.7300109863281,185750000,0.5191571186133115,UP
1992-08-14,417.739990234375,420.3999938964844,417.739990234375,419.9100036621094,166820000,0.19726828719164313,UP
1992-08-17,419.8900146484375,421.8900146484375,419.4400024414063,420.739990234375,152830000,0.14240425991612904,UP
1992-08-18,420.739990234375,421.3999938964844,419.7799987792969,421.3399963378906,171750000,-0.7532446682356309,DOWN
1992-08-19,421.3399963378906,421.6199951171875,418.1900024414063,418.1900024414063,187070000,0.01673775225556895,UP
1992-08-20,418.1900024414063,418.8500061035156,416.9299926757813,418.260009765625,183420000,-0.8219847202457276,DOWN
1992-08-21,418.2699890136719,420.3500061035156,413.5799865722656,414.8500061035156,204800000,-1.0055524129669147,DOWN
1992-08-24,414.7999877929688,414.7999877929688,410.0700073242188,410.7200012207031,165690000,0.2162202479367048,UP
1992-08-25,410.7300109863281,411.6400146484375,408.2999877929688,411.6099853515625,202760000,0.45948692152323334,UP
1992-08-26,411.6499938964844,413.6099853515625,410.5299987792969,413.510009765625,171860000,0.004833751778798856,UP
1992-08-27,413.510009765625,415.8299865722656,413.510009765625,413.5299987792969,178600000,0.3157838130744661,UP
1992-08-28,413.5400085449219,414.9500122070313,413.3800048828125,414.8399963378906,152260000,-0.19563740815444763,DOWN
1992-08-31,414.8699951171875,415.2900085449219,413.760009765625,414.0299987792969,161480000,0.4903041577164813,UP
1992-09-01,414.0299987792969,416.0700073242188,413.3500061035156,416.0700073242188,172680000,0.4569605272754962,UP
1992-09-02,416.0700073242188,418.2799987792969,415.30999755859375,417.9800109863281,187480000,-0.0,DOWN
1992-09-03,417.9800109863281,420.30999755859375,417.489990234375,417.9800109863281,212500000,-0.2157918008627746,DOWN
1992-09-04,417.9800109863281,418.6199951171875,416.760009765625,417.0799865722656,124380000,-0.6370003173698402,DOWN
1992-09-08,417.0799865722656,417.1799926757813,414.2999877929688,414.4400024414063,161440000,0.4611353102376148,UP
1992-09-09,414.4400024414063,416.4400024414063,414.4400024414063,416.3599853515625,178800000,0.8548700443182677,UP
1992-09-10,416.3399963378906,420.5199890136719,416.3399963378906,419.9500122070313,221990000,-0.08818953396432239,DOWN
1992-09-11,419.9500122070313,420.5799865722656,419.1300048828125,419.5799865722656,180560000,1.33797413135196,UP
1992-09-14,419.6499938964844,425.2699890136719,419.6499938964844,425.2699890136719,250940000,-1.310241356921038,DOWN
1992-09-15,425.2200012207031,425.2200012207031,419.5400085449219,419.7699890136719,211860000,0.035726902568389285,UP
1992-09-16,419.7099914550781,422.4400024414063,417.7699890136719,419.9200134277344,231450000,0.002376407549109505,UP
1992-09-17,419.9200134277344,421.4299926757813,419.6199951171875,419.9299926757813,188270000,0.709337254853859,UP
1992-09-18,419.9200134277344,422.9299926757813,419.9200134277344,422.9299926757813,237440000,-0.18713649498536267,DOWN
1992-09-21,422.8999938964844,422.8999938964844,421.1799926757813,422.1400146484375,153940000,-1.1986383047461802,DOWN
1992-09-22,422.1400146484375,422.1400146484375,417.1300048828125,417.1400146484375,188810000,0.07186369088115763,UP
1992-09-23,417.1400146484375,417.8800048828125,416.0,417.4400024414063,205700000,0.24613443646910316,UP
1992-09-24,417.4599914550781,419.010009765625,417.4599914550781,418.4700012207031,187960000,-0.9943272731986363,DOWN
1992-09-25,418.4700012207031,418.6300048828125,412.7099914550781,414.3500061035156,213670000,0.5448583938064133,UP
1992-09-28,414.3500061035156,416.6199951171875,413.0,416.6199951171875,158760000,0.04318442443685955,UP
1992-09-29,416.6199951171875,417.3800048828125,415.3399963378906,416.7999877929688,170750000,0.23934897779258613,UP
1992-09-30,416.7900085449219,418.5799865722656,416.6700134277344,417.7999877929688,184470000,-0.36272291360650577,DOWN
1992-10-01,417.7999877929688,418.6700134277344,415.4599914550781,416.2900085449219,204780000,-1.417888592810801,DOWN
1992-10-02,416.2900085449219,416.3500061035156,410.4500122070313,410.4700012207031,188030000,-0.711532704656892,DOWN
1992-10-05,410.4700012207031,410.4700012207031,396.7999877929688,407.5700073242188,286550000,-0.09578433504910944,DOWN
1992-10-06,407.5700073242188,408.55999755859375,404.8399963378906,407.1799926757813,203500000,-0.7247971987090374,DOWN
1992-10-07,407.1700134277344,408.6000061035156,403.9100036621094,404.25,184380000,0.8583690987124415,UP
1992-10-08,404.2900085449219,408.0400085449219,404.2900085449219,407.75,205000000,-1.2640928554110475,DOWN
1992-10-09,407.75,407.75,402.4200134277344,402.6600036621094,178940000,1.1731785663299799,UP
1992-10-12,402.6600036621094,407.4400024414063,402.6600036621094,407.4400024414063,126670000,0.4544308348485293,UP
1992-10-13,407.4400024414063,410.6400146484375,406.8299865722656,409.2999877929688,186650000,0.017101234837357815,UP
1992-10-14,409.2999877929688,411.5199890136719,407.8599853515625,409.3699951171875,175900000,0.0561550251222398,UP
1992-10-15,409.3399963378906,411.0299987792969,407.9200134277344,409.6000061035156,213590000,0.5173304898785314,UP
1992-10-16,409.6000061035156,411.7300109863281,407.4299926757813,411.7300109863281,235920000,0.7831702525322504,UP
1992-10-19,411.7300109863281,414.9800109863281,410.6600036621094,414.9800109863281,222150000,0.12034273293028974,UP
1992-10-20,414.9800109863281,417.9800109863281,414.489990234375,415.4800109863281,258210000,0.04570992259927964,UP
1992-10-21,415.5299987792969,416.1499938964844,414.5400085449219,415.6700134277344,219100000,-0.1855915985966794,DOWN
1992-10-22,415.6700134277344,416.80999755859375,413.1000061035156,414.8999938964844,216400000,-0.1931871000187213,DOWN
1992-10-23,414.8999938964844,416.2300109863281,413.6799926757813,414.1000061035156,199060000,0.9709196295766276,UP
1992-10-26,414.0899963378906,418.1700134277344,413.7099914550781,418.1600036621094,188060000,0.07885172404740182,UP
1992-10-27,418.1799926757813,419.2000122070313,416.9700012207031,418.489990234375,201730000,0.39035884830338485,UP
1992-10-28,418.489990234375,420.1300048828125,417.55999755859375,420.1300048828125,203910000,0.17344972060963082,UP
1992-10-29,420.1499938964844,421.1600036621094,419.8299865722656,420.8599853515625,206550000,-0.5206823143969475,DOWN
1992-10-30,420.8599853515625,421.1300048828125,418.5400085449219,418.6799926757813,201930000,0.9627456710156523,UP
1992-11-02,418.6600036621094,422.75,418.1199951171875,422.75,203280000,-0.6739346736929663,DOWN
1992-11-03,422.75,422.80999755859375,418.5899963378906,419.9200134277344,208140000,-0.673689955852641,DOWN
1992-11-04,419.9100036621094,421.0700073242188,416.6099853515625,417.1099853515625,194400000,0.29402184756310845,UP
1992-11-05,417.0799865722656,418.3999938964844,415.5799865722656,418.3399963378906,219730000,-0.18200339816656363,DOWN
1992-11-06,418.3500061035156,418.3500061035156,417.010009765625,417.5799865722656,205310000,0.24128855788748682,UP
1992-11-09,417.5799865722656,420.1300048828125,416.7900085449219,418.5899963378906,197560000,0.00716611238038567,UP
1992-11-10,418.5899963378906,419.7099914550781,417.9800109863281,418.6199951171875,223180000,0.8479433885208665,UP
1992-11-11,418.6199951171875,422.3299865722656,418.3999938964844,422.2000122070313,243750000,0.15843708891440933,UP
1992-11-12,422.2000122070313,423.1000061035156,421.7000122070313,422.8699951171875,226010000,-0.104159848740637,DOWN
1992-11-13,422.8900146484375,422.9100036621094,421.0400085449219,422.4299926757813,192950000,-0.41599316118385854,DOWN
1992-11-16,422.4400024414063,422.4400024414063,420.3500061035156,420.6799926757813,173600000,-0.3362996873271129,DOWN
1992-11-17,420.6300048828125,420.9700012207031,418.30999755859375,419.2699890136719,187660000,0.8466399522688794,UP
1992-11-18,419.2699890136719,423.489990234375,419.239990234375,422.8500061035156,219080000,0.17940541401925136,UP
1992-11-19,422.8599853515625,423.6099853515625,422.5,423.6099853515625,218720000,0.7125298461060026,UP
1992-11-20,423.6099853515625,426.9800109863281,423.6099853515625,426.6499938964844,257460000,-0.3598980986239342,DOWN
1992-11-23,426.6499938964844,426.6499938964844,424.9500122070313,425.1199951171875,192530000,0.5776564563852116,UP
1992-11-24,425.1400146484375,429.30999755859375,424.8299865722656,427.5899963378906,241540000,0.3727966854806031,UP
1992-11-25,427.5899963378906,429.4100036621094,427.5799865722656,429.1900024414063,207700000,0.22549777116540604,UP
1992-11-27,429.1900024414063,431.9299926757813,429.1700134277344,430.1600036621094,106020000,0.27587861935040037,UP
1992-11-30,430.1900024414063,431.5299987792969,429.3599853515625,431.3500061035156,230150000,-0.13231982121593155,DOWN
1992-12-01,431.3500061035156,431.4700012207031,429.2000122070313,430.7799987792969,259050000,-0.2070260067769114,DOWN
1992-12-02,430.7799987792969,430.8699951171875,428.6099853515625,429.8900146484375,247010000,0.004649580959181776,UP
1992-12-03,429.9800109863281,430.989990234375,428.7999877929688,429.9100036621094,238050000,0.49761466199906845,UP
1992-12-04,429.9299926757813,432.8900146484375,429.739990234375,432.05999755859375,234960000,0.7465943852030477,UP
1992-12-07,432.05999755859375,435.30999755859375,432.05999755859375,435.30999755859375,217700000,0.3844464892388544,UP
1992-12-08,435.30999755859375,436.989990234375,434.6799926757813,436.989990234375,234330000,-0.3075855289025986,DOWN
1992-12-09,436.989990234375,436.989990234375,433.9800109863281,435.6499938964844,230060000,-0.23237143705321373,DOWN
1992-12-10,435.6600036621094,435.6600036621094,432.6499938964844,434.6400146484375,240640000,-0.20980878404976977,DOWN
