Date,Open,High,Low,Close,Adj Close,Volume
2001-04-19,24.079999923706055,24.079999923706055,23.200000762939453,23.75,23.75,1900
2001-04-20,23.459999084472656,23.459999084472656,23.329999923706055,23.329999923706055,23.329999923706055,1150
2001-04-23,22.700000762939453,23.0,22.700000762939453,22.75,22.75,2823
2001-04-24,22.3700008392334,22.3700008392334,22.0,22.0,22.0,159
2001-04-25,22.549999237060547,23.049999237060547,22.549999237060547,23.049999237060547,23.049999237060547,240
2001-04-26,23.799999237060547,24.010000228881836,22.719999313354492,22.719999313354492,22.719999313354492,1435
2001-04-27,23.0,24.100000381469727,23.0,23.299999237060547,23.299999237060547,245
2001-04-30,25.5,26.850000381469727,24.850000381469727,26.0,26.0,12317
2001-05-02,27.0,27.489999771118164,25.420000076293945,25.5,25.5,5731
2001-05-03,26.0,26.0,24.299999237060547,24.299999237060547,24.299999237060547,3902
2001-05-04,24.040000915527344,24.6299991607666,23.809999465942383,24.6299991607666,24.6299991607666,3977
2001-05-08,25.0,25.25,25.0,25.25,25.25,304
2001-05-09,24.670000076293945,25.200000762939453,24.670000076293945,25.100000381469727,25.100000381469727,474
2001-05-10,24.760000228881836,26.0,24.760000228881836,26.0,26.0,1250
2001-05-11,25.81999969482422,25.829999923706055,24.979999542236328,25.450000762939453,25.450000762939453,215
2001-05-14,25.610000610351562,25.989999771118164,25.18000030517578,25.18000030517578,25.18000030517578,2975
2001-05-15,25.799999237060547,25.799999237060547,25.25,25.75,25.75,118
2001-05-16,26.700000762939453,27.399999618530273,26.219999313354492,26.5,26.5,3396
2001-05-17,27.299999237060547,27.700000762939453,26.0,26.0,26.0,3577
2001-05-18,26.100000381469727,26.8799991607666,26.100000381469727,26.799999237060547,26.799999237060547,380
2001-05-21,27.350000381469727,27.350000381469727,26.299999237060547,26.5,26.5,970
2001-05-22,26.700000762939453,26.700000762939453,26.610000610351562,26.610000610351562,26.610000610351562,75
2001-05-23,26.399999618530273,26.8700008392334,26.399999618530273,26.8700008392334,26.8700008392334,493
2001-05-24,26.700000762939453,26.700000762939453,26.700000762939453,26.700000762939453,26.700000762939453,0
2001-05-25,26.5,26.5,26.100000381469727,26.299999237060547,26.299999237060547,1778
2001-05-29,23.600000381469727,23.600000381469727,21.0,21.799999237060547,21.799999237060547,3215
2001-05-30,22.0,22.0,19.520000457763672,19.899999618530273,19.899999618530273,7773
2001-05-31,19.399999618530273,19.399999618530273,17.549999237060547,18.950000762939453,18.950000762939453,10101
2001-06-01,19.209999084472656,20.399999618530273,18.549999237060547,20.0,20.0,5360
2001-06-04,19.5,19.979999542236328,19.5,19.979999542236328,19.979999542236328,1030
2001-06-05,20.149999618530273,20.149999618530273,19.510000228881836,20.0,20.0,425
2001-06-06,20.100000381469727,20.100000381469727,19.549999237060547,19.700000762939453,19.700000762939453,7626
2001-06-07,19.989999771118164,19.989999771118164,19.739999771118164,19.739999771118164,19.739999771118164,1980
2001-06-08,20.0,20.309999465942383,20.0,20.309999465942383,20.309999465942383,65
2001-06-11,20.25,20.260000228881836,20.25,20.260000228881836,20.260000228881836,250
2001-06-12,20.450000762939453,21.049999237060547,19.780000686645508,19.780000686645508,19.780000686645508,2960
2001-06-13,19.510000228881836,19.899999618530273,19.510000228881836,19.899999618530273,19.899999618530273,250
2001-06-14,20.0,20.100000381469727,20.0,20.0,20.0,680
2001-06-18,20.200000762939453,20.600000381469727,20.0,20.0,20.0,556
2001-06-19,19.440000534057617,19.899999618530273,17.600000381469727,17.600000381469727,17.600000381469727,4395
2001-06-20,17.510000228881836,17.549999237060547,15.850000381469727,17.299999237060547,17.299999237060547,5170
2001-06-21,17.100000381469727,17.100000381469727,16.469999313354492,17.049999237060547,17.049999237060547,2878
2001-06-22,17.399999618530273,17.649999618530273,17.399999618530273,17.649999618530273,17.649999618530273,1200
2001-06-25,17.5,17.559999465942383,16.700000762939453,16.700000762939453,16.700000762939453,1486
2001-06-26,17.209999084472656,17.299999237060547,15.829999923706055,15.829999923706055,15.829999923706055,1230
2001-06-27,16.0,16.0,15.850000381469727,16.0,16.0,550
2001-06-28,15.979999542236328,18.0,15.979999542236328,17.5,17.5,4611
2001-06-29,18.0,18.350000381469727,18.0,18.0,18.0,1310
2001-07-02,18.90999984741211,19.110000610351562,18.549999237060547,18.549999237060547,18.549999237060547,1830
2001-07-03,18.0,18.1299991607666,17.5,17.5,17.5,2400
2001-07-05,16.979999542236328,17.0,16.850000381469727,16.860000610351562,16.860000610351562,2360
2001-07-06,16.700000762939453,16.709999084472656,16.610000610351562,16.610000610351562,16.610000610351562,250
2001-07-09,16.920000076293945,16.920000076293945,15.989999771118164,15.989999771118164,15.989999771118164,2119
2001-07-10,16.610000610351562,16.610000610351562,16.610000610351562,16.610000610351562,16.610000610351562,0
2001-07-11,15.989999771118164,16.760000228881836,15.699999809265137,16.760000228881836,16.760000228881836,7450
2001-07-12,17.0,17.729999542236328,16.950000762939453,16.950000762939453,16.950000762939453,3030
2001-07-16,16.850000381469727,16.850000381469727,16.5,16.5,16.5,1660
2001-07-17,16.5,16.5,16.5,16.5,16.5,2650
2001-07-18,16.5,16.5,16.149999618530273,16.149999618530273,16.149999618530273,3265
2001-07-19,15.859999656677246,16.25,15.699999809265137,16.200000762939453,16.200000762939453,4927
2001-07-20,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,1670
2001-07-23,15.010000228881836,15.600000381469727,15.010000228881836,15.539999961853027,15.539999961853027,1683
2001-07-24,14.949999809265137,14.949999809265137,13.949999809265137,14.699999809265137,14.699999809265137,2580
2001-07-25,14.550000190734863,14.550000190734863,12.619999885559082,12.619999885559082,12.619999885559082,3114
2001-07-26,12.630000114440918,12.630000114440918,11.399999618530273,12.069999694824219,12.069999694824219,2990
2001-07-27,11.5,12.5,11.5,11.5,11.5,4116
2001-07-30,12.029999732971191,12.800000190734863,11.739999771118164,11.739999771118164,11.739999771118164,13886
2001-07-31,11.890000343322754,13.199999809265137,11.890000343322754,13.199999809265137,13.199999809265137,5760
2001-08-01,13.25,13.600000381469727,12.399999618530273,12.5,12.5,6131
2001-08-02,12.0600004196167,12.220000267028809,11.739999771118164,11.739999771118164,11.739999771118164,3293
2001-08-03,11.630000114440918,11.930000305175781,11.630000114440918,11.880000114440918,11.880000114440918,1760
2001-08-06,11.880000114440918,11.989999771118164,11.680000305175781,11.680000305175781,11.680000305175781,1261
2001-08-07,11.5,11.699999809265137,10.699999809265137,11.5,11.5,4931
2001-08-08,10.8100004196167,10.8100004196167,10.600000381469727,10.649999618530273,10.649999618530273,2883
2001-08-09,10.300000190734863,10.300000190734863,9.199999809265137,9.680000305175781,9.680000305175781,7004
2001-08-10,9.680000305175781,9.890000343322754,9.680000305175781,9.890000343322754,9.890000343322754,3025
2001-08-13,10.25,10.300000190734863,9.699999809265137,9.800000190734863,9.800000190734863,1103
2001-08-14,10.34000015258789,10.819999694824219,10.300000190734863,10.609999656677246,10.609999656677246,5619
2001-08-15,10.949999809265137,11.0,10.399999618530273,10.399999618530273,10.399999618530273,620
2001-08-16,10.0,10.489999771118164,10.0,10.40999984741211,10.40999984741211,2566
2001-08-17,10.300000190734863,10.300000190734863,10.260000228881836,10.260000228881836,10.260000228881836,1680
2001-08-20,10.449999809265137,10.550000190734863,10.220000267028809,10.510000228881836,10.510000228881836,3152
2001-08-21,10.90999984741211,10.90999984741211,10.399999618530273,10.399999618530273,10.399999618530273,3408
2001-08-22,10.40999984741211,10.710000038146973,10.40999984741211,10.40999984741211,10.40999984741211,0
2001-08-23,10.399999618530273,10.5600004196167,10.359999656677246,10.359999656677246,10.359999656677246,5410
2001-08-24,10.869999885559082,10.869999885559082,10.869999885559082,10.869999885559082,10.869999885559082,140
2001-08-27,10.600000381469727,12.149999618530273,10.600000381469727,11.670000076293945,11.670000076293945,2600
2001-08-28,12.050000190734863,12.529999732971191,11.600000381469727,12.199999809265137,12.199999809265137,14853
2001-08-29,12.479999542236328,12.59000015258789,12.0,12.359999656677246,12.359999656677246,7311
2001-08-30,12.199999809265137,12.199999809265137,11.010000228881836,10.899999618530273,10.899999618530273,7269
2001-08-31,10.989999771118164,11.300000190734863,10.600000381469727,11.300000190734863,11.300000190734863,3276
2001-09-04,10.640000343322754,10.640000343322754,10.399999618530273,10.4399995803833,10.4399995803833,515
2001-09-05,10.229999542236328,10.40999984741211,10.229999542236328,10.40999984741211,10.40999984741211,1430
2001-09-06,10.5,10.5,9.699999809265137,10.25,10.25,1833
2001-09-07,10.149999618530273,11.199999809265137,10.149999618530273,11.100000381469727,11.100000381469727,5192
2001-09-10,10.899999618530273,11.600000381469727,10.899999618530273,11.229999542236328,11.229999542236328,4355
2001-09-17,10.199999809265137,10.5,9.989999771118164,10.170000076293945,10.170000076293945,2822
2001-09-18,10.199999809265137,10.84000015258789,10.199999809265137,10.630000114440918,10.630000114440918,5330
2001-09-19,10.979999542236328,11.850000381469727,10.600000381469727,10.600000381469727,10.600000381469727,5342
2001-09-20,11.09000015258789,11.09000015258789,10.619999885559082,10.619999885559082,10.619999885559082,3724
2001-09-21,10.720000267028809,10.720000267028809,9.65999984741211,10.0,10.0,6150
2001-09-25,10.350000381469727,11.300000190734863,9.899999618530273,10.800000190734863,10.800000190734863,13867
2001-09-26,11.3100004196167,11.989999771118164,11.3100004196167,11.65999984741211,11.65999984741211,11602
2001-09-27,11.699999809265137,11.699999809265137,11.0,11.0,11.0,10521
2001-09-28,11.970000267028809,12.149999618530273,11.600000381469727,12.149999618530273,12.149999618530273,1672
2001-10-01,12.430000305175781,12.9399995803833,12.430000305175781,12.850000381469727,12.850000381469727,5935
2001-10-02,12.989999771118164,12.989999771118164,12.600000381469727,12.899999618530273,12.899999618530273,1623
2001-10-04,13.680000305175781,13.699999809265137,12.949999809265137,13.699999809265137,13.699999809265137,3350
2001-10-05,13.600000381469727,15.550000190734863,13.600000381469727,15.1899995803833,15.1899995803833,7109
2001-10-08,13.859999656677246,15.0,13.489999771118164,15.0,15.0,4990
2001-10-09,14.699999809265137,14.829999923706055,14.020000457763672,14.90999984741211,14.90999984741211,9750
2001-10-10,14.350000381469727,14.899999618530273,14.319999694824219,15.09000015258789,15.09000015258789,4502
2001-10-11,14.850000381469727,16.25,14.600000381469727,14.600000381469727,14.600000381469727,24622
2001-10-12,15.010000228881836,15.289999961853027,14.850000381469727,15.100000381469727,15.100000381469727,4536
2001-10-15,15.350000381469727,15.75,14.739999771118164,14.859999656677246,14.859999656677246,2875
2001-10-17,14.699999809265137,14.949999809265137,14.300000190734863,14.829999923706055,14.829999923706055,6330
2001-10-18,14.40999984741211,17.5,14.40999984741211,17.5,17.5,17154
2001-10-19,16.799999237060547,17.399999618530273,15.800000190734863,16.579999923706055,16.579999923706055,14697
2001-10-22,17.0,17.489999771118164,16.469999313354492,17.0,17.0,11796
2001-10-23,17.5,17.799999237060547,17.219999313354492,17.5,17.5,6258
2001-10-24,17.719999313354492,18.1299991607666,16.5,17.0,17.0,8639
2001-10-25,17.0,17.09000015258789,16.299999237060547,16.450000762939453,16.450000762939453,8134
2001-10-26,16.639999389648438,16.780000686645508,16.049999237060547,16.5,16.5,10275
2001-10-29,16.75,16.75,16.0,16.0,16.0,5409
2001-10-30,15.869999885559082,15.869999885559082,14.550000190734863,14.649999618530273,14.649999618530273,8643
2001-10-31,14.300000190734863,15.180000305175781,14.210000038146973,15.180000305175781,15.180000305175781,4148
2001-11-01,15.430000305175781,15.600000381469727,15.0,15.510000228881836,15.510000228881836,2542
2001-11-02,15.569999694824219,15.600000381469727,15.0,15.600000381469727,15.600000381469727,2765
2001-11-05,15.699999809265137,15.880000114440918,15.050000190734863,15.670000076293945,15.670000076293945,6436
2001-11-06,15.800000190734863,15.800000190734863,14.989999771118164,15.0,15.0,5398
2001-11-07,15.380000114440918,15.5,15.180000305175781,15.5,15.5,855
2001-11-08,15.890000343322754,15.989999771118164,15.390000343322754,15.569999694824219,15.569999694824219,1742
2001-11-09,15.550000190734863,15.600000381469727,15.199999809265137,15.199999809265137,15.199999809265137,1293
2001-11-12,15.5,15.5,15.0,15.0,15.0,328
2001-11-13,14.979999542236328,15.949999809265137,14.979999542236328,15.699999809265137,15.699999809265137,2236
2001-11-14,15.989999771118164,16.700000762939453,15.989999771118164,16.700000762939453,16.700000762939453,1998
2001-11-15,16.799999237060547,17.09000015258789,16.799999237060547,16.799999237060547,16.799999237060547,2791
2001-11-16,17.290000915527344,17.700000762939453,17.200000762939453,17.350000381469727,17.350000381469727,7439
2001-11-19,17.100000381469727,18.100000381469727,17.100000381469727,18.100000381469727,18.100000381469727,4623
2001-11-20,17.850000381469727,18.100000381469727,17.600000381469727,17.700000762939453,17.700000762939453,1555
2001-11-21,19.0,20.5,18.799999237060547,19.850000381469727,19.850000381469727,32800
2001-11-23,20.5,20.799999237060547,19.510000228881836,20.75,20.75,3779
2001-11-26,21.0,21.799999237060547,20.799999237060547,21.799999237060547,21.799999237060547,12490
2001-11-27,21.600000381469727,21.639999389648438,20.5,20.5,20.5,3351
2001-11-28,20.5,20.5,18.600000381469727,18.600000381469727,18.600000381469727,2877
2001-11-29,18.610000610351562,19.299999237060547,18.0,18.0,18.0,2495
2001-11-30,19.0,20.09000015258789,18.799999237060547,19.309999465942383,19.309999465942383,2147
2001-12-03,19.0,20.09000015258789,18.799999237060547,19.309999465942383,19.309999465942383,2147
2001-12-04,20.200000762939453,20.75,20.100000381469727,20.299999237060547,20.299999237060547,1758
2001-12-05,21.5,21.5,19.75,20.489999771118164,20.489999771118164,4352
2001-12-06,20.059999465942383,20.5,20.059999465942383,20.5,20.5,430
2001-12-07,20.0,20.0,19.649999618530273,19.649999618530273,19.649999618530273,1398
2001-12-10,20.280000686645508,20.280000686645508,20.0,20.0,20.0,20
2001-12-11,20.0,20.0,19.600000381469727,19.600000381469727,19.600000381469727,1504
2001-12-12,19.75,20.0,19.700000762939453,19.700000762939453,19.700000762939453,875
2001-12-13,19.5,19.889999389648438,18.450000762939453,18.450000762939453,18.450000762939453,3941
2001-12-14,18.0,18.399999618530273,17.010000228881836,17.350000381469727,17.350000381469727,2219
2001-12-17,17.899999618530273,19.0,17.399999618530273,19.0,19.0,3327
2001-12-18,18.100000381469727,18.299999237060547,17.700000762939453,17.75,17.75,2550
2001-12-19,17.59000015258789,17.59000015258789,16.200000762939453,16.510000228881836,16.510000228881836,4017
2001-12-20,16.200000762939453,16.200000762939453,15.579999923706055,15.579999923706055,15.579999923706055,2250
2001-12-21,15.680000305175781,16.200000762939453,15.680000305175781,16.200000762939453,16.200000762939453,2169
2001-12-27,16.309999465942383,16.440000534057617,16.0,16.0,16.0,7355
2001-12-28,16.600000381469727,16.690000534057617,16.0,16.0,16.0,5296
2002-01-02,16.100000381469727,16.59000015258789,15.859999656677246,16.59000015258789,16.59000015258789,5970
2002-01-03,16.799999237060547,17.510000228881836,16.799999237060547,17.510000228881836,17.510000228881836,4345
2002-01-04,17.899999618530273,18.200000762939453,17.459999084472656,17.700000762939453,17.700000762939453,4895
2002-01-07,18.170000076293945,18.700000762939453,18.170000076293945,18.700000762939453,18.700000762939453,650
2002-01-08,18.079999923706055,18.459999084472656,18.079999923706055,18.459999084472656,18.459999084472656,300
2002-01-09,17.799999237060547,17.799999237060547,17.399999618530273,17.399999618530273,17.399999618530273,160
2002-01-10,17.600000381469727,18.0,17.600000381469727,18.0,18.0,245
2002-01-11,17.700000762939453,18.899999618530273,17.5,18.899999618530273,18.899999618530273,6200
2002-01-14,17.700000762939453,18.149999618530273,17.600000381469727,18.0,18.0,1313
2002-01-15,18.960399627685547,18.960399627685547,18.960399627685547,18.960399627685547,18.960399627685547,505
2002-01-16,17.799999237060547,17.799999237060547,17.5,17.5,17.5,2296
2002-01-17,17.809999465942383,17.809999465942383,17.190000534057617,17.530000686645508,17.530000686645508,2198
2002-01-18,17.43000030517578,17.43000030517578,17.040000915527344,17.040000915527344,17.040000915527344,1110
2002-01-22,17.360000610351562,17.360000610351562,16.93000030517578,16.93000030517578,16.93000030517578,30
2002-01-23,16.809999465942383,17.0,16.809999465942383,17.0,17.0,650
2002-01-24,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,901
2002-01-25,16.200000762939453,16.43000030517578,16.200000762939453,16.43000030517578,16.43000030517578,515
2002-01-28,16.43000030517578,16.700000762939453,16.43000030517578,16.700000762939453,16.700000762939453,3700
2002-01-29,16.700000762939453,17.0,16.700000762939453,16.700000762939453,16.700000762939453,1220
2002-01-30,16.600000381469727,16.600000381469727,16.469999313354492,16.469999313354492,16.469999313354492,341
2002-01-31,16.600000381469727,16.760000228881836,16.350000381469727,16.350000381469727,16.350000381469727,1550
2002-02-01,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,133
2002-02-04,16.579999923706055,16.6299991607666,16.219999313354492,16.219999313354492,16.219999313354492,341
2002-02-05,16.219999313354492,16.219999313354492,15.399999618530273,15.729999542236328,15.729999542236328,4406
2002-02-06,15.779999732971191,15.949999809265137,15.170000076293945,15.170000076293945,15.170000076293945,5050
2002-02-07,15.069999694824219,15.069999694824219,14.369999885559082,14.369999885559082,14.369999885559082,2540
2002-02-08,14.300000190734863,14.300000190734863,14.109999656677246,14.109999656677246,14.109999656677246,756
2002-02-11,14.239999771118164,14.239999771118164,13.8100004196167,14.069999694824219,14.069999694824219,7019
2002-02-12,14.029999732971191,14.600000381469727,13.970000267028809,14.600000381469727,14.600000381469727,340
2002-02-13,14.5,14.949999809265137,14.5,14.949999809265137,14.949999809265137,3570
2002-02-14,14.649999618530273,15.300000190734863,14.649999618530273,15.300000190734863,15.300000190734863,355
2002-02-15,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,50
2002-02-19,15.899999618530273,15.899999618530273,15.800000190734863,15.800000190734863,15.800000190734863,862
